year,geography,data_type,all,category,value
2019,Cowlitz,Max. Sub-Population,55069,Female,55069
2019,Cowlitz,Max. Total Population,108950,Female,108950
2019,Douglas,Max. % Total Population,50,Female,50
2019,Douglas,Max. Sub-Population,21222,Female,21222
2019,Douglas,Max. Total Population,42820,Female,42820
2019,Ferry,Max. % Total Population,48,Female,48
2019,Ferry,Max. Sub-Population,3735,Female,3735
2019,Ferry,Max. Total Population,7830,Female,7830
2019,Franklin,Max. % Total Population,49,Female,49
2019,Franklin,Max. Sub-Population,45985,Female,45985
2019,Franklin,Max. Total Population,94680,Female,94680
2019,Garfield,Max. % Total Population,51,Female,51
2019,Garfield,Max. Sub-Population,1139,Female,1139
2019,Garfield,Max. Total Population,2220,Female,2220
2019,Grant,Max. % Total Population,49,Female,49
2019,Grant,Max. Sub-Population,48312,Female,48312
2019,Grant,Max. Total Population,98740,Female,98740
2019,Grays Harbor,Max. % Total Population,48,Female,48
2019,Grays Harbor,Max. Sub-Population,35448,Female,35448
2019,Grays Harbor,Max. Total Population,74160,Female,74160
2019,Island,Max. % Total Population,51,Female,51
2019,Island,Max. Sub-Population,43097,Female,43097
2019,Island,Max. Total Population,84820,Female,84820
2019,Jefferson,Max. % Total Population,50,Female,50
2019,Jefferson,Max. Sub-Population,16012,Female,16012
2019,Jefferson,Max. Total Population,31900,Female,31900
2019,King,Max. % Total Population,50,Female,50
2019,King,Max. Sub-Population,1112667,Female,1112667
2019,King,Max. Total Population,2226300,Female,2226300
2019,Kitsap,Max. % Total Population,49,Female,49
2019,Kitsap,Max. Sub-Population,133514,Female,133514
2019,Kitsap,Max. Total Population,270100,Female,270100
2019,Kittitas,Max. % Total Population,49,Female,49
2019,Kittitas,Max. Sub-Population,22627,Female,22627
2019,Kittitas,Max. Total Population,46570,Female,46570
2019,Klickitat,Max. % Total Population,49,Female,49
2019,Klickitat,Max. Sub-Population,11048,Female,11048
2019,Klickitat,Max. Total Population,22430,Female,22430
2019,Lewis,Max. % Total Population,50,Female,50
2019,Lewis,Max. Sub-Population,39389,Female,39389
2019,Lewis,Max. Total Population,79480,Female,79480
2019,Lincoln,Max. % Total Population,50,Female,50
2019,Lincoln,Max. Sub-Population,5427,Female,5427
2019,Lincoln,Max. Total Population,10960,Female,10960
2019,Mason,Max. % Total Population,48,Female,48
2019,Mason,Max. Sub-Population,31462,Female,31462
2019,Mason,Max. Total Population,64980,Female,64980
2019,Okanogan,Max. % Total Population,49,Female,49
2019,Okanogan,Max. Sub-Population,20885,Female,20885
2019,Okanogan,Max. Total Population,42730,Female,42730
2019,Pacific,Max. % Total Population,49,Female,49
2019,Pacific,Max. Sub-Population,10589,Female,10589
2019,Pacific,Max. Total Population,21640,Female,21640
2019,Pend Oreille,Max. % Total Population,49,Female,49
2019,Pend Oreille,Max. Sub-Population,6709,Female,6709
2019,Pend Oreille,Max. Total Population,13740,Female,13740
2019,Pierce,Max. % Total Population,51,Female,51
2019,Pierce,Max. Sub-Population,451359,Female,451359
2019,Pierce,Max. Total Population,888300,Female,888300
2019,San Juan,Max. % Total Population,51,Female,51
2019,San Juan,Max. Sub-Population,8809,Female,8809
2019,San Juan,Max. Total Population,17150,Female,17150
2019,Skagit,Max. % Total Population,50,Female,50
2019,Skagit,Max. Sub-Population,65029,Female,65029
2019,Skagit,Max. Total Population,129200,Female,129200
2019,Skamania,Max. % Total Population,49,Female,49
2019,Skamania,Max. Sub-Population,5956,Female,5956
2019,Skamania,Max. Total Population,12060,Female,12060
2019,Snohomish,Max. % Total Population,50,Female,50
2019,Snohomish,Max. Sub-Population,408500,Female,408500
2019,Snohomish,Max. Total Population,818700,Female,818700
2019,Spokane,Max. % Total Population,50,Female,50
2019,Spokane,Max. Sub-Population,259226,Female,259226
2019,Spokane,Max. Total Population,515250,Female,515250
2019,Stevens,Max. % Total Population,50,Female,50
2019,Stevens,Max. Sub-Population,22748,Female,22748
2019,Stevens,Max. Total Population,45570,Female,45570
2019,Thurston,Max. % Total Population,51,Female,51
2019,Thurston,Max. Sub-Population,146203,Female,146203
2019,Thurston,Max. Total Population,285800,Female,285800
2019,Wahkiakum,Max. % Total Population,51,Female,51
2019,Wahkiakum,Max. Sub-Population,2120,Female,2120
2019,Wahkiakum,Max. Total Population,4190,Female,4190
2019,Walla Walla,Max. % Total Population,50,Female,50
2019,Walla Walla,Max. Sub-Population,31020,Female,31020
2019,Walla Walla,Max. Total Population,62200,Female,62200
2019,Whatcom,Max. % Total Population,50,Female,50
2019,Whatcom,Max. Sub-Population,113193,Female,113193
2019,Whatcom,Max. Total Population,225300,Female,225300
2019,Whitman,Max. % Total Population,50,Female,50
2019,Whitman,Max. Sub-Population,25096,Female,25096
2019,Whitman,Max. Total Population,50130,Female,50130
2019,Yakima,Max. % Total Population,50,Female,50
2019,Yakima,Max. Sub-Population,128326,Female,128326
2019,Yakima,Max. Total Population,255950,Female,255950
2019,State Total,Max. % Total Population,50,Female,50
2019,State Total,Max. Sub-Population,3780255,Female,3780255
2019,State Total,Max. Total Population,7546410,Female,7546410
2020,Adams,Max. % Total Population,49,Female,49
2020,Adams,Max. Sub-Population,10091,Female,10091
2020,Adams,Max. Total Population,20450,Female,20450
2020,Asotin,Max. % Total Population,50,Female,50
2020,Asotin,Max. Sub-Population,11433,Female,11433
2020,Asotin,Max. Total Population,22640,Female,22640
2020,Benton,Max. % Total Population,50,Female,50
2020,Benton,Max. Sub-Population,102198,Female,102198
2020,Benton,Max. Total Population,205700,Female,205700
2020,Chelan,Max. % Total Population,50,Female,50
2020,Chelan,Max. Sub-Population,39843,Female,39843
2020,Chelan,Max. Total Population,79660,Female,79660
2020,Clallam,Max. % Total Population,50,Female,50
2020,Clallam,Max. Sub-Population,38420,Female,38420
2020,Clallam,Max. Total Population,76770,Female,76770
2020,Clark,Max. % Total Population,51,Female,51
2020,Clark,Max. Sub-Population,252831,Female,252831
2020,Clark,Max. Total Population,499200,Female,499200
2020,Columbia,Max. % Total Population,49,Female,49
2020,Columbia,Max. Sub-Population,2046,Female,2046
2020,Columbia,Max. Total Population,4185,Female,4185
2020,Cowlitz,Max. % Total Population,51,Female,51
2020,Cowlitz,Max. Sub-Population,55855,Female,55855
2020,Cowlitz,Max. Total Population,110500,Female,110500
2020,Douglas,Max. % Total Population,49,Female,49
2020,Douglas,Max. Sub-Population,21624,Female,21624
2020,Douglas,Max. Total Population,43750,Female,43750
2020,Ferry,Max. % Total Population,48,Female,48
2020,Ferry,Max. Sub-Population,3776,Female,3776
2020,Ferry,Max. Total Population,7910,Female,7910
2020,Franklin,Max. % Total Population,49,Female,49
2020,Franklin,Max. Sub-Population,47071,Female,47071
2020,Franklin,Max. Total Population,96760,Female,96760
2020,Garfield,Max. % Total Population,52,Female,52
2020,Garfield,Max. Sub-Population,1159,Female,1159
2020,Garfield,Max. Total Population,2225,Female,2225
2020,Grant,Max. % Total Population,49,Female,49
2020,Grant,Max. Sub-Population,48887,Female,48887
2020,Grant,Max. Total Population,100130,Female,100130
2020,Grays Harbor,Max. % Total Population,47,Female,47
2020,Grays Harbor,Max. Sub-Population,35387,Female,35387
2020,Grays Harbor,Max. Total Population,74720,Female,74720
2020,Island,Max. % Total Population,51,Female,51
2020,Island,Max. Sub-Population,43540,Female,43540
2020,Island,Max. Total Population,85530,Female,85530
2020,Jefferson,Max. % Total Population,50,Female,50
2020,Jefferson,Max. Sub-Population,16155,Female,16155
2020,Jefferson,Max. Total Population,32190,Female,32190
2020,King,Max. % Total Population,50,Female,50
2020,King,Max. Sub-Population,1129225,Female,1129225
2020,King,Max. Total Population,2260800,Female,2260800
2020,Kitsap,Max. % Total Population,49,Female,49
2020,Kitsap,Max. Sub-Population,134700,Female,134700
2020,Kitsap,Max. Total Population,272200,Female,272200
2020,Kittitas,Max. % Total Population,49,Female,49
2020,Kittitas,Max. Sub-Population,23380,Female,23380
2020,Kittitas,Max. Total Population,48140,Female,48140
2020,Klickitat,Max. % Total Population,49,Female,49
2020,Klickitat,Max. Sub-Population,11243,Female,11243
2020,Klickitat,Max. Total Population,22770,Female,22770
2020,Lewis,Max. % Total Population,49,Female,49
2020,Lewis,Max. Sub-Population,39683,Female,39683
2020,Lewis,Max. Total Population,80250,Female,80250
2020,Lincoln,Max. % Total Population,50,Female,50
2020,Lincoln,Max. Sub-Population,5484,Female,5484
2020,Lincoln,Max. Total Population,11050,Female,11050
2020,Mason,Max. % Total Population,49,Female,49
2020,Mason,Max. Sub-Population,31845,Female,31845
2020,Mason,Max. Total Population,65650,Female,65650
2020,Okanogan,Max. % Total Population,49,Female,49
2020,Okanogan,Max. Sub-Population,21024,Female,21024
2020,Okanogan,Max. Total Population,43130,Female,43130
2020,Pacific,Max. % Total Population,49,Female,49
2020,Pacific,Max. Sub-Population,10627,Female,10627
2020,Pacific,Max. Total Population,21840,Female,21840
2020,Pend Oreille,Max. % Total Population,49,Female,49
2020,Pend Oreille,Max. Sub-Population,6744,Female,6744
2020,Pend Oreille,Max. Total Population,13850,Female,13850
2020,Pierce,Max. % Total Population,51,Female,51
2020,Pierce,Max. Sub-Population,458635,Female,458635
2020,Pierce,Max. Total Population,900700,Female,900700
2020,San Juan,Max. % Total Population,51,Female,51
2020,San Juan,Max. Sub-Population,8914,Female,8914
2020,San Juan,Max. Total Population,17340,Female,17340
2020,Skagit,Max. % Total Population,50,Female,50
2020,Skagit,Max. Sub-Population,65650,Female,65650
2020,Skagit,Max. Total Population,130450,Female,130450
2020,Skamania,Max. % Total Population,49,Female,49
2020,Skamania,Max. Sub-Population,6022,Female,6022
2020,Skamania,Max. Total Population,12220,Female,12220
2020,Snohomish,Max. % Total Population,50,Female,50
2020,Snohomish,Max. Sub-Population,414378,Female,414378
2020,Snohomish,Max. Total Population,830500,Female,830500
2020,Spokane,Max. % Total Population,50,Female,50
2020,Spokane,Max. Sub-Population,262770,Female,262770
2020,Spokane,Max. Total Population,522600,Female,522600
2020,Stevens,Max. % Total Population,50,Female,50
2020,Stevens,Max. Sub-Population,22938,Female,22938
2020,Stevens,Max. Total Population,45920,Female,45920
2020,Thurston,Max. % Total Population,51,Female,51
2020,Thurston,Max. Sub-Population,148991,Female,148991
2020,Thurston,Max. Total Population,291000,Female,291000
2020,Wahkiakum,Max. % Total Population,51,Female,51
2020,Wahkiakum,Max. Sub-Population,2155,Female,2155
2020,Wahkiakum,Max. Total Population,4210,Female,4210
2020,Walla Walla,Max. % Total Population,50,Female,50
2020,Walla Walla,Max. Sub-Population,31208,Female,31208
2020,Walla Walla,Max. Total Population,62580,Female,62580
2020,Whatcom,Max. % Total Population,50,Female,50
2020,Whatcom,Max. Sub-Population,114594,Female,114594
2020,Whatcom,Max. Total Population,228000,Female,228000
2020,Whitman,Max. % Total Population,50,Female,50
2020,Whitman,Max. Sub-Population,25318,Female,25318
2020,Whitman,Max. Total Population,50480,Female,50480
2020,Yakima,Max. % Total Population,50,Female,50
2020,Yakima,Max. Sub-Population,129262,Female,129262
2020,Yakima,Max. Total Population,258200,Female,258200
2020,State Total,Max. % Total Population,50,Female,50
2020,State Total,Max. Sub-Population,3835105,Female,3835105
2020,State Total,Max. Total Population,7656200,Female,7656200
2019,Adams,Max. % Total Population,51,Male,51
2019,Adams,Max. Sub-Population,10234,Male,10234
2019,Adams,Max. Total Population,20150,Male,20150
2019,Asotin,Max. % Total Population,49,Male,49
2019,Asotin,Max. Sub-Population,11100,Male,11100
2019,Asotin,Max. Total Population,22520,Male,22520
2019,Benton,Max. % Total Population,50,Male,50
2019,Benton,Max. Sub-Population,101396,Male,101396
2019,Benton,Max. Total Population,201800,Male,201800
2019,Chelan,Max. % Total Population,50,Male,50
2019,Chelan,Max. Sub-Population,39200,Male,39200
2019,Chelan,Max. Total Population,78420,Male,78420
2019,Clallam,Max. % Total Population,50,Male,50
2019,Clallam,Max. Sub-Population,37927,Male,37927
2019,Clallam,Max. Total Population,76010,Male,76010
2019,Clark,Max. % Total Population,49,Male,49
2019,Clark,Max. Sub-Population,241259,Male,241259
2019,Clark,Max. Total Population,488500,Male,488500
2019,Columbia,Max. % Total Population,51,Male,51
2019,Columbia,Max. Sub-Population,2108,Male,2108
2019,Columbia,Max. Total Population,4160,Male,4160
2019,Cowlitz,Max. % Total Population,49,Male,49
2019,Cowlitz,Max. Sub-Population,53881,Male,53881
2019,Cowlitz,Max. Total Population,108950,Male,108950
2019,Douglas,Max. % Total Population,50,Male,50
2019,Douglas,Max. Sub-Population,21598,Male,21598
2019,Douglas,Max. Total Population,42820,Male,42820
2019,Ferry,Max. % Total Population,52,Male,52
2019,Ferry,Max. Sub-Population,4095,Male,4095
2019,Ferry,Max. Total Population,7830,Male,7830
2019,Franklin,Max. % Total Population,51,Male,51
2019,Franklin,Max. Sub-Population,48695,Male,48695
2019,Franklin,Max. Total Population,94680,Male,94680
2019,Garfield,Max. % Total Population,49,Male,49
2019,Garfield,Max. Sub-Population,1081,Male,1081
2019,Garfield,Max. Total Population,2220,Male,2220
2019,Grant,Max. % Total Population,51,Male,51
2019,Grant,Max. Sub-Population,50428,Male,50428
2019,Grant,Max. Total Population,98740,Male,98740
2019,Grays Harbor,Max. % Total Population,52,Male,52
2019,Grays Harbor,Max. Sub-Population,38712,Male,38712
2019,Grays Harbor,Max. Total Population,74160,Male,74160
2019,Island,Max. % Total Population,49,Male,49
2019,Island,Max. Sub-Population,41723,Male,41723
2019,Island,Max. Total Population,84820,Male,84820
2019,Jefferson,Max. % Total Population,50,Male,50
2019,Jefferson,Max. Sub-Population,15888,Male,15888
2019,Jefferson,Max. Total Population,31900,Male,31900
2019,King,Max. % Total Population,50,Male,50
2019,King,Max. Sub-Population,1113633,Male,1113633
2019,King,Max. Total Population,2226300,Male,2226300
2019,Kitsap,Max. % Total Population,51,Male,51
2019,Kitsap,Max. Sub-Population,136586,Male,136586
2019,Kitsap,Max. Total Population,270100,Male,270100
2019,Kittitas,Max. % Total Population,51,Male,51
2019,Kittitas,Max. Sub-Population,23943,Male,23943
2019,Kittitas,Max. Total Population,46570,Male,46570
2019,Klickitat,Max. % Total Population,51,Male,51
2019,Klickitat,Max. Sub-Population,11382,Male,11382
2019,Klickitat,Max. Total Population,22430,Male,22430
2019,Lewis,Max. % Total Population,50,Male,50
2019,Lewis,Max. Sub-Population,40091,Male,40091
2019,Lewis,Max. Total Population,79480,Male,79480
2019,Lincoln,Max. % Total Population,50,Male,50
2019,Lincoln,Max. Sub-Population,5533,Male,5533
2019,Lincoln,Max. Total Population,10960,Male,10960
2019,Mason,Max. % Total Population,52,Male,52
2019,Mason,Max. Sub-Population,33518,Male,33518
2019,Mason,Max. Total Population,64980,Male,64980
2019,Okanogan,Max. % Total Population,51,Male,51
2019,Okanogan,Max. Sub-Population,21845,Male,21845
2019,Okanogan,Max. Total Population,42730,Male,42730
2019,Pacific,Max. % Total Population,51,Male,51
2019,Pacific,Max. Sub-Population,11051,Male,11051
2019,Pacific,Max. Total Population,21640,Male,21640
2019,Pend Oreille,Max. % Total Population,51,Male,51
2019,Pend Oreille,Max. Sub-Population,7031,Male,7031
2019,Pend Oreille,Max. Total Population,13740,Male,13740
2019,Pierce,Max. % Total Population,49,Male,49
2019,Pierce,Max. Sub-Population,436941,Male,436941
2019,Pierce,Max. Total Population,888300,Male,888300
2019,San Juan,Max. % Total Population,49,Male,49
2019,San Juan,Max. Sub-Population,8341,Male,8341
2019,San Juan,Max. Total Population,17150,Male,17150
2019,Skagit,Max. % Total Population,50,Male,50
2019,Skagit,Max. Sub-Population,64171,Male,64171
2019,Skagit,Max. Total Population,129200,Male,129200
2019,Skamania,Max. % Total Population,51,Male,51
2019,Skamania,Max. Sub-Population,6104,Male,6104
2019,Skamania,Max. Total Population,12060,Male,12060
2019,Snohomish,Max. % Total Population,50,Male,50
2019,Snohomish,Max. Sub-Population,410200,Male,410200
2019,Snohomish,Max. Total Population,818700,Male,818700
2019,Spokane,Max. % Total Population,50,Male,50
2019,Spokane,Max. Sub-Population,256024,Male,256024
2019,Spokane,Max. Total Population,515250,Male,515250
2019,Stevens,Max. % Total Population,50,Male,50
2019,Stevens,Max. Sub-Population,22822,Male,22822
2019,Stevens,Max. Total Population,45570,Male,45570
2019,Thurston,Max. % Total Population,49,Male,49
2019,Thurston,Max. Sub-Population,139597,Male,139597
2019,Thurston,Max. Total Population,285800,Male,285800
2019,Wahkiakum,Max. % Total Population,49,Male,49
2019,Wahkiakum,Max. Sub-Population,2070,Male,2070
2019,Wahkiakum,Max. Total Population,4190,Male,4190
2019,Walla Walla,Max. % Total Population,50,Male,50
2019,Walla Walla,Max. Sub-Population,31180,Male,31180
2019,Walla Walla,Max. Total Population,62200,Male,62200
2019,Whatcom,Max. % Total Population,50,Male,50
2019,Whatcom,Max. Sub-Population,112107,Male,112107
2019,Whatcom,Max. Total Population,225300,Male,225300
2019,Whitman,Max. % Total Population,50,Male,50
2019,Whitman,Max. Sub-Population,25034,Male,25034
2019,Whitman,Max. Total Population,50130,Male,50130
2019,Yakima,Max. % Total Population,50,Male,50
2019,Yakima,Max. Sub-Population,127624,Male,127624
2019,Yakima,Max. Total Population,255950,Male,255950
2019,State Total,Max. % Total Population,50,Male,50
2019,State Total,Max. Sub-Population,3766155,Male,3766155
2019,State Total,Max. Total Population,7546410,Male,7546410
2020,Adams,Max. % Total Population,51,Male,51
2020,Adams,Max. Sub-Population,10359,Male,10359
2020,Adams,Max. Total Population,20450,Male,20450
2020,Asotin,Max. % Total Population,50,Male,50
2020,Asotin,Max. Sub-Population,11207,Male,11207
2020,Asotin,Max. Total Population,22640,Male,22640
2020,Benton,Max. % Total Population,50,Male,50
2020,Benton,Max. Sub-Population,103502,Male,103502
2020,Benton,Max. Total Population,205700,Male,205700
2020,Chelan,Max. % Total Population,50,Male,50
